,BldgID,Address,City,State,Latitude,Longitude,OccupancyClass,BuildingType,UseCode,BldgClass,DesignLevel,YearBuiltNJDEP,YearBuiltMODIV,NumberofStories0,NumberofStories1,NoUnits,PlanArea0,PlanArea1,FoundationType,SplitLevel,ElevationR0,ElevationR1,FirstFloorHt0,FirstFloorHt1,FloodZone,DSWI,DSWII,DSWIII,DSWIV,WindZone,AvgJanTemp,RoofShape,RoofSlope,RoofCover,RoofSystem,MeanRoofHt,WindowArea,Garage,HazusClassW,HazusClassIN,HazusClassWA,AnalysisDefault,AnalysisAdopted,Modifications,z0,structureType,replacementCost,yearBuilt,stories,area,occupancy
447,NJBF000077839,2225 BAYSHORE AVE,Brigantine,NJ,39.40115833,-74.38223547,RES1,3001,,16,NE,1950,1950,3101,1,1,1093.305644,1093.305644,3507,NO,18.88,31.25,1,2.13,6106,115.151492,124.675747,134.562034,140.485583,I,Above,Hip,0,5701,Wood,25.06526711,0,1.1,,,,1,1,,0.03,nav,1,1950,1,,
448,NJBF000077956,,Brigantine,NJ,39.40189031,-74.37138172,RES1,3001,,NaN,NE,1950,0,3102,2,1,934.6078934,934.6078934,3502,NO,23.14,31.03,5,-1.94,6106,115.365146,124.873061,134.78509,140.647566,I,Above,Flat,0,5701,Wood,27.08461474,0,0,,,,1,1,,0.03,nav,1,1950,2,,
449,NJBF000077937,,Brigantine,NJ,39.40178598,-74.37131898,RES1,3001,,NaN,NE,2009,0,3102,2,1,2111.520632,2111.520632,3502,NO,25.79,32.62,5,1.26,6106,115.367541,124.875286,134.787532,140.649873,I,Above,Flat,0,5701,Wood,29.20381833,0,0,,,,1,1,,0.03,nav,1,2009,2,,
450,NJBF000078021,333 11TH STREET SO,Brigantine,NJ,39.40237002,-74.36959437,RES1,3001,,43,NE,1954,1954,3102,2,2,1802.00521,1802.00521,3502,NO,53.49,59.03,5,14.75,6110,115.396319,124.902082,134.818227,140.669553,I,Above,Gable,0,5701,Wood,56.26106026,0,0,,,,1,1,,0.35,nav,1,1954,2,,
451,NJBF000078061,1219 W BRIGANTINE AVE,Brigantine,NJ,39.40264731,-74.37205493,COM1,3001,,NaN,ME,1969,0,3401,1,1,7296.521855,7296.521855,3507,NO,19.82,34.11,1,1.58,6106,115.343369,124.852814,134.762731,140.62738,I,Above,Flat,0,NaN,Wood,26.96513206,0,0,,,,1,1,,0.03,nav,1,1969,1,,
452,NJBF000077994,,Brigantine,NJ,39.40218764,-74.37943758,RES1,3001,,NaN,NE,1933,0,3102,2,1,4440.744526,4440.744526,3507,NO,31.13,43.57,1,0.34,6106,115.197765,124.718078,134.610393,140.516628,I,Above,Flat,0,5701,Wood,37.34984226,0,0,,,,1,1,,0.03,nav,1,1933,2,,
453,NJBF000077855,105 20TH STREET SO,Brigantine,NJ,39.40126367,-74.37866744,RES1,3001,,16,NE,1954,1954,3101,1,1,1501.363787,1501.363787,3507,NO,11.78,20.5,1,1,6106,115.22337,124.741869,134.636595,140.540757,I,Above,Gable,0,5701,Wood,16.13695002,0,0,,,,1,1,,0.03,nav,1,1954,1,,
454,NJBF000077915,318 13TH STREET SO,Brigantine,NJ,39.4016403,-74.37183912,RES1,3001,,16,NE,1952,1952,3102,3,1,1945.323885,1945.323885,3502,NO,38.93,45.72,5,3.39,6110,115.358534,124.866916,134.777973,140.64356,I,Above,Gable,0,5701,Wood,42.32515357,0,1.1,,,,1,1,,0.35,nav,1,1952,3,,
455,NJBF000052576,7 SO MANOR AVE,Longport,NJ,39.31567939,-74.52322665,RES1,3001,,20,NE,2017,2017,3102,3,1,2323.35781,2323.35781,3505,NO,35.08,40.55,3,-2.15,6106,113.184899,123.041283,132.722556,139.276051,I,Above,Flat,0,5701,,37.81572952,0,1.1,,,,1,1,,0.03,nav,1,2017,3,,
456,NJBF000051880,,Longport,NJ,39.31141854,-74.53899796,COM8,3001,,NaN,ME,1969,0,3401,3,1,798.0760299,798.0760299,3502,NO,41.39,50.56,5,0.62,6102,112.916335,122.816966,132.488853,139.012083,I,Above,Flat,0,NaN,,45.97546751,0,0,,,,1,1,,0.03,nav,1,1969,3,,
457,NJBF000052514,29TH & VENTNOR AVES,Longport,NJ,39.31524554,-74.52550947,RES1,3001,,NaN,NE,1969,0,3102,2,1,1171.239316,1171.239316,3505,NO,39.68,52.5,3,6.11,6106,113.142597,123.006489,132.686379,139.235529,I,Above,Gable,0,5701,,46.08932811,0,0,,,,1,1,,0.03,nav,1,1969,2,,
458,NJBF000052200,15 SUNSET BLVD.,Longport,NJ,39.31336195,-74.53710503,RES1,3001,,19,NE,2002,2002,3102,2,1,2124.248104,2124.248104,3507,NO,28.7,43.68,1,-0.42,6106,112.925035,122.826718,132.500817,139.025674,I,Above,Gable,0,5701,,36.18565677,0,0,,,,1,1,,0.03,nav,1,2002,2,,
459,NJBF000052084,42 SEAVIEW DRIVE,Longport,NJ,39.31282872,-74.53449449,RES1,3001,,19,NE,1982,1982,3102,2,1,3104.251536,3104.251536,3507,NO,34.08,42.19,1,-0.08,6106,112.988933,122.878425,132.552902,139.084941,I,Above,Hip,0,5701,,38.13761247,0,1.2,,,,1,1,,0.03,nav,1,1982,2,,
460,NJBF000052377,103 HOSPITALITY DRIVE,Longport,NJ,39.3142607,-74.53694735,RES1,3001,,18,NE,2002,2002,3102,2,1,2082.284239,2082.284239,3507,NO,28.91,35.25,1,-0.61,6106,112.913978,122.818803,132.493676,139.017477,I,Above,Hip,0,5701,,32.07957219,0,0,,,,1,1,,0.03,nav,1,2002,2,,
461,NJBF000052293,38 SUNSET BLVD.,Longport,NJ,39.31382755,-74.53475807,RES1,3001,,18,NE,1965,1965,3102,2,1,2697.972692,2697.972692,3507,NO,23.82,38.11,1,0.4,6106,112.967374,122.861997,132.5372,139.067087,I,Above,Hip,0,5701,,30.96732147,0,1.2,,,,1,1,,0.03,nav,1,1965,2,,
462,NJBF000052273,36 SUNSET BLVD.,Longport,NJ,39.31373056,-74.53493397,RES1,3001,,19,NE,2011,2011,3102,2,1,2216.564516,2216.564516,3507,NO,36.11,45.81,1,0.01,6106,112.965183,122.860085,132.535153,139.064762,I,Above,Hip,0,5701,,40.95780137,0,0,,,,1,1,,0.03,nav,1,2011,2,,
463,NJBF000052380,4 SUNSET BLVD.,Longport,NJ,39.31428544,-74.53560562,RES1,3001,,16,NE,1965,1965,3102,2,1,1416.02391,1416.02391,3507,NO,26.73,41.07,1,1.74,6106,112.942063,122.841837,132.517133,139.044228,I,Above,Gable,0,5701,,33.89735967,0,0,,,,1,1,,0.03,nav,1,1965,2,,
464,NJBF000052360,6 SUNSET BLVD.,Longport,NJ,39.31415487,-74.53551462,RES1,3001,,16,NE,1963,1959,3102,2,1,2123.515191,2123.515191,3507,NO,26.3,39.28,1,-0.67,6106,112.946072,122.844959,132.52018,139.047706,I,Above,Hip,0,5701,,32.79157971,0,0,,,,1,1,,0.03,nav,1,1963,2,,
465,NJBF000052719,,Longport,NJ,39.31671957,-74.51954135,RES1,3001,,NaN,NE,1969,0,3102,2,1,2403.074903,2403.074903,3505,NO,35.34,47.05,3,3.54,6106,113.248251,123.093603,132.777474,139.337344,I,Above,Flat,0,5701,,41.19235914,0,0,,,,1,1,,0.03,nav,1,1969,2,,
466,NJBF000052707,,Longport,NJ,39.31665904,-74.5196909,RES1,3001,,NaN,NE,2014,0,3102,2,1,1985.837954,1985.837954,3505,NO,33.63,45.48,3,4.14,6106,113.245951,123.091688,132.775439,139.335076,I,Above,Flat,0,5701,,39.55625303,0,0,,,,1,1,,0.03,nav,1,2014,2,,
467,NJBF000052922,25 SO 33RD AVE,Longport,NJ,39.31780253,-74.51968849,RES1,3001,,18,NE,1954,1954,3102,1,1,1210.608348,1210.608348,3505,NO,13.46,23.02,3,-2.05,6106,113.228412,123.078407,132.762894,139.321125,I,Above,Gable,0,5701,,18.23816976,0,1.1,,,,1,1,,0.03,nav,1,1954,1,,
468,NJBF000053108,5 SO 34TH AVE.,Longport,NJ,39.31872271,-74.51929142,RES1,3001,,20,NE,2009,2009,3102,3,1,1077.063123,1077.063123,3505,NO,30.73,43.51,3,-2.16,6106,113.222892,123.074657,132.75992,139.317782,I,Above,Flat,0,5701,,37.11978061,0,0,,,,1,1,,0.03,nav,1,2009,3,,
469,NJBF000052831,3019 VENTNOR AVE,Longport,NJ,39.31737354,-74.52295877,RES1,3001,,18,NE,1969,1969,3102,2,1,2015.42688,2015.42688,3505,NO,37.87,52.64,3,5.87,6106,113.164386,123.026148,132.70869,139.260535,I,Above,Gable,0,5701,,45.25782506,0,1.1,,,,1,1,,0.03,nav,1,1969,2,,
470,NJBF000052862,4 NO 31ST AVE,Longport,NJ,39.31751257,-74.52313154,RES1,3001,,17,NE,1954,1954,3102,1,1,2152.148476,2152.148476,3505,NO,19.83,26.36,3,3.15,6106,113.158504,123.021498,132.704045,139.255323,I,Above,Hip,0,5701,,23.09637056,0,0,,,,1,1,,0.03,nav,1,1954,1,,
471,NJBF000053215,27 NO YARMOUTH AVE,Longport,NJ,39.31912628,-74.52178154,RES1,3001,,20,NE,2017,2017,3102,2,1,957.6481058,957.6481058,3505,NO,36.29,42.41,3,3.68,6106,113.162806,123.026326,132.710532,139.262482,I,Above,Gable,0,5701,,39.34964311,0,1.1,,,,1,1,,0.03,nav,1,2017,2,,
472,NJBF000053157,31 NO 32ND AVE,Longport,NJ,39.3189285,-74.52235983,RES1,3001,,18,NE,1950,1950,3102,2,1,762.3913399,762.3913399,3505,NO,40.78,52.17,3,5.24,6106,113.15335,123.018509,132.70231,139.253277,I,Above,Gable,0,5701,,46.47324119,0,0,,,,1,1,,0.03,nav,1,1950,2,,
473,NJBF000053132,25 NO 32ND AVE,Longport,NJ,39.31881616,-74.52226143,RES1,3001,,18,NE,1952,1952,3102,1,1,1316.613927,1316.613927,3505,NO,18.54,26.31,3,7.55,6106,113.157213,123.021547,132.70533,139.256677,I,Above,Gable,0,5701,,22.42326628,0,0,,,,1,1,,0.03,nav,1,1952,1,,
474,NJBF000053148,12 SO 36TH AVE,Longport,NJ,39.31889574,-74.51827818,RES1,3001,,20,NE,2006,2006,3102,3,1,2099.969034,2099.969034,3505,NO,50.17,63.98,3,7.01,6106,113.242187,123.090404,132.776324,139.336072,I,Above,Flat,0,5701,,57.07244926,0,0,,,,1,1,,0.03,nav,1,2006,3,,
475,NJBF000053436,17 NO 34TH AVE,Longport,NJ,39.3199285,-74.5204575,RES1,3001,,20,NE,2010,2010,3102,3,1,1874.682071,1874.682071,3505,NO,54.39,63.1,3,0.37,6106,113.179168,123.040189,132.725534,139.279207,I,Above,Gable,0,5701,,58.7433802,0,0,,,,1,1,,0.03,nav,1,2010,3,,
476,NJBF000053405,13 NO 34TH AVE,Longport,NJ,39.31982728,-74.52032629,RES1,3001,,20,NE,2017,2017,3102,3,1,1196.715305,1196.715305,3505,NO,63,72.93,3,8.25,6106,113.183587,123.043687,132.729044,139.283153,I,Above,Gable,0,5701,,67.96630376,0,1.1,,,,1,1,,0.03,nav,1,2017,3,,
477,NJBF000051856,115 SO 24TH AVE,Longport,NJ,39.31128002,-74.52583683,RES1,3001,,20,NE,1990,1990,3102,3,1,1410.115196,1410.115196,3505,NO,34.94,45.09,3,0.63,6106,113.197886,123.04746,132.724117,139.27738,I,Above,Flat,0,5701,,40.01589725,0,0,,,,1,1,,0.03,nav,1,1990,3,,
478,NJBF000053537,102 NO 34TH AVE,Longport,NJ,39.32030672,-74.52133158,RES1,3001,,20,NE,2004,2004,3102,2,1,2412.372045,2412.372045,3505,NO,35.82,46.94,3,0.04,6106,113.154453,123.02048,132.705588,139.256772,I,Above,Hip,0,5701,,41.37930927,0,0,,,,1,1,,0.03,nav,1,2004,2,,
479,NJBF000053920,130 NO 36TH AVE,Longport,NJ,39.32177046,-74.52097961,RES1,3001,,18,NE,1950,1950,3102,1,1,749.8489177,749.8489177,3505,NO,17.48,32.43,3,-0.3,6106,113.139781,123.009682,132.695746,139.245402,I,Above,Gable,0,5701,,24.95685417,0,0,,,,1,1,,0.03,nav,1,1950,1,,
480,NJBF000051507,116 SO 18TH AVE,Longport,NJ,39.3077805,-74.530962,RES1,3001,,21,NE,2014,2014,3102,3,1,2456.693839,2456.693839,3505,NO,60.9,75.13,3,2.46,6106,113.144648,122.999817,132.671087,139.21772,I,Above,Gable,0,5701,,68.01156725,0,1.1,,,,1,1,,0.03,nav,1,2014,3,,
481,NJBF000052688,28 SO WOODCREST AVE,Longport,NJ,39.31656583,-74.52136094,RES1,3001,,18,NE,1950,1950,3102,1,1,930.0103555,930.0103555,3505,NO,19.04,32.43,3,5.31,6106,113.211347,123.063544,132.746356,139.302662,I,Above,Gable,0,5701,,25.73256342,0,0,,,,1,1,,0.03,nav,1,1950,1,,
482,NJBF000052533,4 SO MANOR AVE,Longport,NJ,39.31538787,-74.52348076,RES1,3001,,20,NE,2016,2016,3102,3,1,1497.46202,1497.46202,3505,NO,31.8,36.92,3,0.19,6106,113.183962,123.040253,132.721198,139.27452,I,Above,Gable,0,5701,,34.36058529,0,1.1,,,,1,1,,0.03,nav,1,2016,3,,
483,NJBF000053094,,Longport,NJ,39.31864925,-74.51836167,RES1,3001,,NaN,NE,1969,0,3102,2,1,2138.009278,2138.009278,3505,NO,34.47,45.07,3,8.9,6106,113.244142,123.091801,132.777527,139.337423,I,Above,Flat,0,5701,,39.77152958,0,0,,,,1,1,,0.03,nav,1,1969,2,,
484,NJBF000052838,10 NO EVERGREEN AVE,Longport,NJ,39.31739454,-74.52372223,RES1,3001,,18,NE,1948,1948,3102,2,1,1202.791139,1202.791139,3505,NO,35.71,41.06,3,-0.68,6106,113.147608,123.012555,132.694743,139.244894,I,Above,Gable,0,5701,,38.38668689,0,1.1,,,,1,1,,0.03,nav,1,1948,2,,
485,NJBF000052580,2805 SUNSET AVE,Longport,NJ,39.31570594,-74.52648377,RES1,3001,,19,NE,1978,1978,3103,2,1,1318.069412,1318.069412,3505,NO,31.39,45.79,3,7.3,6106,113.114474,122.984065,132.663844,139.210227,I,Above,Flat,0,5701,,38.59002191,0,0,,,,1,1,,0.03,nav,1,1978,2,,
486,NJBF000053989,217 NO 34TH AVE,Longport,NJ,39.32202752,-74.52247651,RES1,3001,,18,NE,1975,1975,3102,1,1,1820.894936,1820.894936,3505,NO,25.68,33.23,3,7.15,6106,113.103363,122.980441,132.665892,139.21171,I,Above,Gable,0,5701,,29.45637746,0,0,,,,1,1,,0.03,nav,1,1975,1,,
487,NJBF000053960,,Longport,NJ,39.32193202,-74.52238438,RES1,3001,,NaN,NE,1975,0,3102,2,1,1804.661035,1804.661035,3505,NO,22.87,33.53,3,1.68,6106,113.106843,122.983185,132.668632,139.214827,I,Above,Gable,0,5701,,28.20121234,0,0,,,,1,1,,0.03,nav,1,1975,2,,
488,NJBF000053030,9 SO COLGATE AVE,Longport,NJ,39.31833877,-74.51947864,RES1,3001,,18,NE,1950,1950,3102,1,1,1944.313543,1944.313543,3505,NO,13.28,26.98,3,1.17,6106,113.224706,123.075829,132.760759,139.318734,I,Above,Gable,0,5701,,20.13010293,0,1.1,,,,1,1,,0.03,nav,1,1950,1,,
489,NJBF000054055,201 NO 36TH AVE,Longport,NJ,39.32223789,-74.52096653,RES1,3001,,21,NE,2008,2008,3102,3,1,1675.50231,1675.50231,3505,NO,46.13,53.49,3,1.41,6106,113.132953,123.00449,132.690795,139.239705,I,Above,Gable,0,5701,,49.80925881,0,1.1,,,,1,1,,0.03,nav,1,2008,3,,
490,NJBF000053061,3100 WINCHESTER AV,Longport,NJ,39.31848402,-74.52352443,RES1,3001,,18,NE,1947,1947,3102,1,1,1084.071907,1084.071907,3505,NO,26.15,32.14,3,7.87,6106,113.135044,123.003307,132.686276,139.235311,I,Above,Flat,0,5701,,29.14445307,0,0,,,,1,1,,0.03,nav,1,1947,1,,
491,NJBF000051594,111 SO 19TH AV,Longport,NJ,39.30884948,-74.53004567,RES1,3001,,22,NE,1951,2003,3102,2,1,3407.542165,3407.542165,3505,NO,39.87,47.99,3,3.9,6106,113.14693,123.003007,132.675666,139.22298,I,Above,Gable,0,5701,,43.9333129,0,0,,,,1,1,,0.03,nav,1,1951,2,,
492,NJBF000052660,3002 DEVON AVE,Longport,NJ,39.31634106,-74.52261684,COM4,3001,,18,ME,1967,1967,3401,1,1,1513.732457,1513.732457,3507,NO,16.56,21.93,1,0.83,6106,113.187755,123.044202,132.726229,139.280175,I,Above,Flat,0,5701,,19.24496292,0,0,,,,1,1,,0.03,nav,1,1967,1,,
493,NJBF000052693,37 SO 32ND ST,Longport,NJ,39.31659232,-74.52008273,RES1,3001,,18,NE,1960,1960,3102,2,1,988.6354269,988.6354269,3505,NO,33.3,42.6,3,0.46,6106,113.238521,123.085607,132.769104,139.328021,I,Above,Flat,0,5701,,37.94930883,0,0,,,,1,1,,0.03,nav,1,1960,2,,
494,NJBF000052686,,Longport,NJ,39.31655159,-74.5229229,RES1,3001,,NaN,NE,1969,0,3102,2,1,1203.273764,1203.273764,3505,NO,33.27,41.4,3,5.33,6106,113.177891,123.036383,132.718402,139.271422,I,Above,Hip,0,5701,,37.33788582,0,0,,,,1,1,,0.03,nav,1,1969,2,,
495,NJBF000052421,29TH & VENTNOR AVES,Longport,NJ,39.31456761,-74.52512258,RES1,3001,,NaN,NE,1969,0,3102,2,1,2244.362303,2244.362303,3505,NO,28.04,33.13,3,0.87,6106,113.161485,123.02119,132.700764,139.251623,I,Above,Gable,0,5701,,30.58283329,0,0,,,,1,1,,0.03,nav,1,1969,2,,
496,NJBF000052422,29TH & VENTNOR AVES,Longport,NJ,39.314598,-74.5253135,RES1,3001,,NaN,NE,1969,0,3102,2,1,1004.639122,1004.639122,3505,NO,36.94,45.27,3,-0.62,6106,113.156939,123.01752,132.697029,139.247442,I,Above,Gable,0,5701,,41.10514769,0,0,,,,1,1,,0.03,nav,1,1969,2,,
497,NJBF000052461,29TH & VENTNOR AVES,Longport,NJ,39.31485974,-74.52506341,REL1,3004,,NaN,ME,1969,0,3401,1,1,11677.45836,11677.45836,3507,NO,13.12,27.45,1,-0.4,6106,113.158206,123.018809,132.698625,139.249241,I,Above,Hip,0,NaN,,20.28614163,0,0,,,,1,1,,0.03,nav,1,1969,1,,
498,NJBF000053380,11 NO 34TH AVE,Longport,NJ,39.31970981,-74.52019633,RES1,3001,,19,NE,2014,2014,3102,3,1,1543.475911,1543.475911,3505,NO,44.1,53.24,3,7.7,6106,113.188192,123.047325,132.732683,139.287244,I,Above,Gable,0,5701,,48.6737439,0,1.1,,,,1,1,,0.03,nav,1,2014,3,,
499,NJBF000053316,108 NO 32ND AVE,Longport,NJ,39.31949931,-74.52341914,RES1,3001,,20,NE,2015,2015,3102,2,1,1568.622834,1568.622834,3505,NO,27.03,38.38,3,3.89,6106,113.121673,122.993317,132.676942,139.224695,I,Above,Hip,0,5701,,32.70893913,0,0,,,,1,1,,0.03,nav,1,2015,2,,
500,NJBF000053283,106 NO 32ND AVE,Longport,NJ,39.31937747,-74.52329101,RES1,3001,,20,NE,2015,2015,3102,2,1,819.6716681,819.6716681,3505,NO,36.41,41.96,3,4.96,6106,113.126317,122.996979,132.680594,139.22882,I,Above,Hip,0,5701,,39.1850511,0,1.1,,,,1,1,,0.03,nav,1,2015,2,,
501,NJBF000053367,3300 WINCHESTER AVE,Longport,NJ,39.31966742,-74.52147151,RES1,3001,,18,NE,1960,1960,3102,2,1,1194.347688,1194.347688,3505,NO,20.6,34,3,-2.16,6106,113.161215,123.025463,132.71014,139.261978,I,Above,Gable,0,5701,,27.30156304,0,1.1,,,,1,1,,0.03,nav,1,1960,2,,
502,NJBF000053324,4 NO 35TH AVE,Longport,NJ,39.3195185,-74.5197665,RES1,3001,,18,NE,1956,1956,3102,2,1,946.24856,946.24856,3505,NO,39.21,53.91,3,6.22,6106,113.200406,123.057064,132.742539,139.298296,I,Above,Gable,0,5701,,46.56217924,0,0,,,,1,1,,0.03,nav,1,1956,2,,
503,NJBF000053336,124 NO WOODCREST AVE,Longport,NJ,39.31954963,-74.52421479,RES1,3001,,20,NE,2004,2004,3102,3,1,1328.04483,1328.04483,3505,NO,45.1,51.36,3,3.43,6106,113.103683,122.978788,132.662069,139.207938,I,Above,Gable,0,5701,,48.22990892,0,0,,,,1,1,,0.03,nav,1,2004,3,,
504,NJBF000052958,11 NO 31ST AV,Longport,NJ,39.31796417,-74.52300154,RES1,3001,,18,NE,1950,1950,3102,2,1,1313.535838,1313.535838,3505,NO,31.74,37.75,3,5.97,6106,113.154339,123.018508,132.701405,139.252339,I,Above,Flat,0,5701,,34.74135733,0,0,,,,1,1,,0.03,nav,1,1950,2,,
505,NJBF000053791,112 NO 36TH AVE,Longport,NJ,39.32129241,-74.52060275,RES1,3001,,18,NE,1955,1955,3102,2,1,1233.224151,1233.224151,3505,NO,38.55,46.54,3,3.33,6106,113.155236,123.021833,132.707843,139.259114,I,Above,Gable,0,5701,,42.54549422,0,0,,,,1,1,,0.03,nav,1,1955,2,,
506,NJBF000052952,27 SO 35TH AVE,Longport,NJ,39.3179506,-74.5177172,RES1,3001,,22,NE,2004,2004,3102,3,1,2432.383636,2432.383636,3505,NO,44.12,57.99,3,6.74,6106,113.268787,123.111222,132.796884,139.358973,I,Above,Flat,0,5701,,51.05456655,0,0,,,,1,1,,0.03,nav,1,2004,3,,
507,NJBF000053974,3306 AMHERST AV,Longport,NJ,39.32197619,-74.52342686,RES1,3001,,18,NE,1951,1951,3102,1,1,1198.539658,1198.539658,3505,NO,12.84,25.03,3,0.6,6106,113.083547,122.964391,132.649361,139.193071,I,Above,Gable,0,5701,,18.93671746,0,1.1,,,,1,1,,0.03,nav,1,1951,1,,
508,NJBF000053147,24 NO YARMOUTH AVE,Longport,NJ,39.31889446,-74.52200667,RES1,3001,,18,NE,2000,2000,3102,2,1,1247.365722,1247.365722,3505,NO,41.39,49.4,3,2.71,6106,113.161504,123.025086,132.709042,139.260834,I,Above,Hip,0,5701,,45.39617919,0,0,,,,1,1,,0.03,nav,1,2000,2,,
509,NJBF000052566,2808 SUNSET AVE,Longport,NJ,39.31560504,-74.52613433,RES1,3001,,18,NE,2016,2016,3102,2,1,879.1773648,879.1773648,3505,NO,37.23,50,3,7.82,6106,113.123567,122.991362,132.671225,139.218523,I,Above,Gable,0,5701,,43.61594833,0,0,,,,1,1,,0.03,nav,1,2016,2,,
510,NJBF000051901,4 BAY HAVEN DR,Longport,NJ,39.31159937,-74.52865354,RES1,3001,,18,NE,1970,1970,3102,3,1,1338.69921,1338.69921,3505,NO,43.03,52.94,3,4.03,6106,113.132736,122.994614,132.670284,139.217265,I,Above,Flat,0,5701,,47.98364737,0,0,,,,1,1,,0.03,nav,1,1970,3,,
511,NJBF000052808,16 SO 32ND AVE,Longport,NJ,39.31724084,-74.52127695,RES1,3001,,18,NE,1950,1950,3102,1,1,1587.104637,1587.104637,3505,NO,25.28,34.87,3,8.23,6106,113.202734,123.057134,132.740432,139.296055,I,Above,Hip,0,5701,,30.07320292,0,0,,,,1,1,,0.03,nav,1,1950,1,,
512,NJBF000051678,116 SO 22ND AVE,Longport,NJ,39.30980666,-74.5276704,RES1,3001,,NaN,NE,1982,1982,3102,3,1,4064.618004,4064.618004,3505,NO,32.01,45.03,3,-3,6106,113.18214,123.032961,132.707514,139.258667,I,Above,Gable,0,5701,,38.51711035,0,0,,,,1,1,,0.03,nav,1,1982,3,,
513,NJBF000051616,105 SO 19TH AV,Longport,NJ,39.3090895,-74.53035791,RES1,3001,,18,NE,1955,1955,3102,1,1,2311.510685,2311.510685,3505,NO,17.51,24.78,3,4.98,6106,113.136475,122.994731,132.667482,139.213856,I,Above,Hip,0,5701,,21.14291867,0,1.1,,,,1,1,,0.03,nav,1,1955,1,,
514,NJBF000051358,104 SO 13TH AVE,Longport,NJ,39.30548221,-74.53535373,RES1,3001,,20,NE,1990,1990,3103,2,1,3024.969476,3024.969476,3505,NO,41.01,47.87,3,5.83,6106,113.089168,122.95113,132.618385,139.158411,I,Above,Hip,0,5701,,44.44199119,0,1.2,,,,1,1,,0.03,nav,1,1990,2,,
515,NJBF000052352,44 SUNSET BLVD.,Longport,NJ,39.31412087,-74.53425229,RES1,3001,,16,NE,1960,1960,3102,2,1,1325.762322,1325.762322,3507,NO,32.2,46.04,1,2.9,6106,112.973462,122.867333,132.542935,139.073594,I,Above,Gable,0,5701,,39.1209743,0,1.1,,,,1,1,,0.03,nav,1,1960,2,,
516,NJBF000052147,22 SUNSET BLVD.,Longport,NJ,39.3131265,-74.53623035,RES1,3001,,18,NE,1970,1970,3102,2,1,3100.644929,3100.644929,3507,NO,32.55,41.13,1,0.72,6102,112.947342,122.844712,132.518879,139.046266,I,Above,Flat,0,5701,,36.8413362,0,1.2,,,,1,1,,0.03,nav,1,1970,2,,
517,NJBF000052442,49 SUNSET BLVD.,Longport,NJ,39.3147155,-74.533887,RES1,3001,,18,NE,1978,1978,3102,2,1,1463.886499,1463.886499,3507,NO,27.66,41.9,1,2.81,6106,112.971779,122.866663,132.542847,139.073468,I,Above,Hip,0,5701,,34.78084371,0,0,,,,1,1,,0.03,nav,1,1978,2,,
518,NJBF000052236,32 SUNSET BLVD.,Longport,NJ,39.31354167,-74.53529031,RES1,3001,,16,NE,1960,1960,3102,1,1,2314.095729,2314.095729,3507,NO,17.47,27.61,1,-0.92,6106,112.960641,122.856132,132.530934,139.05997,I,Above,Hip,0,5701,,22.5398899,0,1.1,,,,1,1,,0.03,nav,1,1960,1,,
519,NJBF000052432,47 SUNSET BLVD.,Longport,NJ,39.31464523,-74.53418699,RES1,3001,,18,NE,1978,1978,3102,2,1,1839.200785,1839.200785,3507,NO,23.49,30.24,1,-0.5,6106,112.966505,122.862269,132.538299,139.068301,I,Above,Gable,0,5701,,26.86228461,0,0,,,,1,1,,0.03,nav,1,1978,2,,
520,NJBF000052307,107 HOSPITALITY DRIVE,Longport,NJ,39.31387602,-74.53710139,RES1,3001,,19,NE,1999,1999,3102,2,1,2603.997942,2603.997942,3507,NO,35.64,45.77,1,-0.27,6106,112.916878,122.82069,132.49521,139.01925,I,Above,Hip,0,5701,,40.70817027,0,1.1,,,,1,1,,0.03,nav,1,1999,2,,
521,NJBF000052118,16 SUNSET BLVD.,Longport,NJ,39.31296958,-74.5367416,RES1,3001,,18,NE,1987,1987,3102,3,1,1602.923729,1602.923729,3507,NO,39.34,53.39,1,-0.11,6106,112.939012,122.837678,132.51156,139.037934,I,Above,Flat,0,5701,,46.36448998,0,0,,,,1,1,,0.03,nav,1,1987,3,,
522,NJBF000054245,110 S SUMNER AVE,Margate City,NJ,39.32283903,-74.50745764,RES1,3001,,23,NE,2013,2013,3103,3,1,2009.454389,2009.454389,3505,NO,47.7,59.61,3,5.41,6106,113.418313,123.235066,132.929898,139.505979,I,Above,Hip,0,5701,,53.65681325,0,1.2,,,,1,1,,0.03,nav,1,2013,3,,
523,NJBF000054888,213 N JEFFERSON AVE,Margate City,NJ,39.32457089,-74.51851004,RES1,3001,,39,NE,2005,2005,3102,2,1,670.5418691,670.5418691,3507,NO,24.69,33.71,1,1.86,6106,113.151233,123.020689,132.709354,139.259736,I,Above,Flat,0,5701,,29.20168451,0,0,,,,1,1,,0.03,nav,1,2005,2,,
524,NJBF000054802,8801 ATLANTIC AVE,Margate City,NJ,39.32435205,-74.5070073,RES1,3001,,22,NE,2013,2013,3103,3,1,1346.753183,1346.753183,3505,NO,39.89,50.38,3,6.99,6106,113.4058,123.225679,132.921512,139.496372,I,Above,Hip,0,5701,,45.13416475,0,1.1,,,,1,1,,0.03,nav,1,2013,3,,
